Feature ID	Domain 	Phylum	Class 	Order 	Family 	Genus	Species	Confidence
201c0217e7cca8b9a10fbd583fa2c8eb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium		0.913692230933721
4cd5598741678428f789dc1e07816d8c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.998850330720321
24c8b62c513c0098a30a1e777b473399	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured		0.969545673943887
76c11a8dd5bca7102b0ad319c39759cb	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Paenibacillus		0.994902522885915
ddb4cd871932723012d9af9d4e91d81c	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Streptomycetales	 f__Streptomycetaceae	 g__Streptomyces		0.999841632982668
030068908b2b5790a20596ae50b62993	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Saccharibacillus		0.999774889672248
eebd8a45d6176605c4fbe6a6f5ddb765	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Altererythrobacter	 s__uncultured_proteobacterium	0.863132060404605
e5b9f9ea34ed619de1985b904623ae6b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Acidibacter	 s__uncultured_Steroidobacter	0.990522945462159
5a52eead5bfc514da60d9e9f6d6ff232	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Cytophaga_sp.	0.979665286306627
2fce6452501c1053e5fcd47f82535aaf	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__67-14	 g__67-14		0.848118009144618
862610041a533d355e2766f7b6afb244	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__IMCC26256	 f__IMCC26256	 g__IMCC26256		0.999876154757466
38d23b3821815cb35a04a50328c6b12e	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__uncultured	 g__uncultured	 s__bacterium_Ellin6515	0.98638934838009
3c1986dec9399bab8c47d8aba8277dc4	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria					0.997167887712808
5542e78606b3213356f2dcf70eeeb895	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Oscillospiraceae	 g__Sporobacter		0.965320580391351
594afd9a63b2dd6fba80ab8cd228a4ce	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__uncultured		0.998298580562753
353bb89bec87dbaf8714766479f0912b	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Leuconostocaceae	 g__Leuconostoc		0.999970615905298
72317882c2dc913f279751b8de5dc59f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Flectobacillus		0.999991055303901
58e46a5eb537012d01eb6662313bb299	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Xanthomonas		0.989915926226785
892ce0ee411d734b1899211053463db3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.998137955096909
fe622d4720c3b1a8568d3292016a764b	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Subgroup_17	 f__Subgroup_17	 g__Subgroup_17		0.999999697675268
9819e9dc9f9d7227878fc12374819b01	d__Bacteria	 p__Armatimonadota	 c__Armatimonadia	 o__Armatimonadales	 f__Armatimonadales	 g__Armatimonadales	 s__uncultured_bacterium	0.930918733940481
fb5abcf0749324bf57b4d98a2446089c	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Blastocatellales	 f__Blastocatellaceae	 g__uncultured		0.892121517031731
f6773dff47aa41128de525886e746107	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio		0.999999999997634
8f5cf34e62aec3261657953e97816df7	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Corynebacteriaceae	 g__Corynebacterium		0.99740049745374
af8ab4f715c2a534c504f27bb9cc6c20	d__Bacteria	 p__Abditibacteriota	 c__Abditibacteria	 o__Abditibacteriales	 f__Abditibacteriaceae	 g__Abditibacterium	 s__bacterium	0.99998398616661
12a5934ccb906d377eaad1254c8a3232	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__env.OPS_17	 g__env.OPS_17	 s__uncultured_bacterium	0.813595097459267
a95e68d58f75a4cbc929ba2615172622	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__Zavarzinella		0.999999479618305
ae5fe3933d7de94343373bf003e9333f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.999999994859081
890f341e4ac6a315f0bdde7f774c92ba	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Devosiaceae	 g__Devosia		0.955129868540273
dd94c644e68c58c39311efed5bfb96bd	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Pedobacter		0.998928928556923
c26f73a5e393c1d0053ed9d8b20943c3	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Azospirillales	 f__Azospirillaceae	 g__Azospirillum		0.999999153174402
9421b460d891bdced52bd36e6a229949	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Actinomarinales	 f__uncultured	 g__uncultured	 s__uncultured_compost	0.999934498413874
88c361d4db574ce1d02e7ff21d05edba	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.969860619224116
90f019a7231840fd53e07b8433b6d050	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__Oligoflexales	 f__Oligoflexales	 g__Oligoflexus		0.999999999994944
246b40fb0535b177ac3539d161eed4b6	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Alicyclobacillales	 f__Alicyclobacillaceae	 g__Tumebacillus		0.999997107646368
b798b464a9817d67c97cedc0d4e6fc92	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.999998247615775
06d3077905b702e132d6729086e3d2ac	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma	 s__Spirosoma_oryzae	0.999906637802989
b988614375921d89ba7849e6ee15e805	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter		0.999999692103854
b63f5a85f30e94c347ea3ecdbf1849c7	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Isosphaerales	 f__Isosphaeraceae	 g__Aquisphaera	 s__uncultured_Singulisphaera	0.739417913294846
1bc0f71883562ac1f9f0072cf6f6ad25	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Microscillaceae	 g__uncultured		0.99796995497573
b7508e692126f5775ba5b562776caff8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Bradyrhizobium		0.830148484675282
7610e92de6c26e18aad90dbc61c93aba	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Fibrella	 s__Fibrella_sp.	0.944634158744373
8a27303cdc15e83bb84e120cc95c8638	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__uncultured	 g__uncultured		0.999999919962979
ef3abd31359bf6d2cc9c769bdf147194	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__Gemmata	 s__uncultured_Gemmata	0.973583829965452
3e2fa2c350028a9c4bb421109646132e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cytophagaceae	 g__Siphonobacter	 s__Siphonobacter_sp.	0.999288962571303
0c650607898b73cd42bfb03bf64f26b5	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus	 s__Deinococcus_citri	0.764635128685635
ac8b70e1b3dfe9402703112a7a16502f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.999999823000182
c5b4f359a20591d56a8e788d71c65dff	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Cohnella		0.999908114816367
e3d27f67147e11ede6f82132f3f12a7c	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__WD2101_soil_group	 g__WD2101_soil_group		0.994899090892703
d3e97205d4f5144f6dd00ae72f8570a8	d__Bacteria							0.998157950206063
07d66be4986046205cb9d680f1deb603	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	 s__Methylobacterium_adhaesivum	0.808474100708886
be43d7eb272724659b9981db291d55b2	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Fibrella	 s__Fibrella_sp.	0.921287278242452
6dbd67e60866143949b87c4486e2c502	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter	 s__Acinetobacter_indicus	0.947982884670774
6c1616ed8ca5790e374e9a145345b38f	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__uncultured_bacterium	0.94245735485181
da089d7bbb7d98e2f43e71ae6816f9e5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Delftia		0.713547132507856
7679d341cf3258231e1c8ce48eceba13	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__uncultured	 g__uncultured	 s__metagenome	0.99993877816633
a91bf306e3aec8cbebbe762944d859e8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Bradyrhizobium		0.827574691569651
73bdc8554da8530cbd832610b4d00d25	d__Bacteria							0.971184619970263
2a407e2da65d2d7315971b2d399eceff	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Staphylococcales	 f__Staphylococcaceae	 g__Staphylococcus		0.977243557638821
1b937408c39e65a0b9fdb873354f58dc	d__Bacteria							0.982249842017157
72fb2d10338a3684069e5354ae8a69da	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Aurantisolimonas	 s__uncultured_soil	0.840384579843798
8eb8db82fced271036f5a19cec563d69	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae			0.999940431097954
61594e8d9a22e8cb3301e3d6673b0db2	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Edaphobaculum	 s__uncultured_Bacteroidetes	0.935143768794546
485913b14d526169da1e9282ea2e3c89	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus		0.999999999954097
fcdd77a7024c0ed6f3afa23997f8d7aa	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__SBR1031	 f__A4b	 g__A4b	 s__uncultured_bacterium	0.955619121035538
a9e79ac77363113418e987b0c1bc0f5c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Flavobacterium_hauense	0.92311576779259
d0cd18f66b7a2c25fe3638406f9b2afd	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Planctomycetales	 f__uncultured	 g__uncultured	 s__uncultured_Planctomyces	0.701062982587332
038e122a6aa5bfe26588600b77368a17	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Steroidobacterales	 f__Steroidobacteraceae			0.999998374319608
9b411a4f41abcb57b4af2b14e0a99457	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Acidothermaceae	 g__Acidothermus	 s__Thermomonosporaceae_bacterium	0.98438033104008
d30f8edf683aae4855013e9950877b79	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae			0.810266422341159
e7343306428525c30df2957128116ea7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.999136059108632
23e920c7b5c5d86dcd5ca9c20e06a0f5	d__Bacteria	 p__Armatimonadota	 c__Armatimonadia	 o__Armatimonadales	 f__Armatimonadales	 g__Armatimonadales	 s__metagenome	0.935201181144417
32f0fd80f0153deb67563cd8ccbf1d87	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Brevundimonas		0.999978674020237
afec235de1561a2b553ddf92430eb575	d__Bacteria	 p__Cyanobacteria	 c__Sericytochromatia	 o__Sericytochromatia	 f__Sericytochromatia	 g__Sericytochromatia	 s__uncultured_soil	0.958964993943698
20b6a6f827d57d3cfd855d8d11a62f4a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium		0.999918749937247
d460773d725ff8c7091c3bce393d2b5d	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus	 s__Deinococcus_citri	0.763028994373166
8d30c23f314eb07f85684879e488f802	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Mucilaginibacter	 s__Mucilaginibacter_daejeonensis	0.999539943551017
2809d167c6ceba9971978997c58d255e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.999999852639781
06a550394dcd56c3e99c6efcafcc777c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Nitrosomonadaceae	 g__GOUTA6	 s__uncultured_beta	0.943933189771304
3e4b96a0317efc975882d02a4d725c71	d__Archaea	 p__Crenarchaeota	 c__Nitrososphaeria	 o__Nitrososphaerales	 f__Nitrososphaeraceae	 g__Candidatus_Nitrocosmicus		0.906612899765187
9e0b2ceb631d1170df23cbc38a6d7879	d__Bacteria	 p__Chloroflexi	 c__Gitt-GS-136	 o__Gitt-GS-136	 f__Gitt-GS-136	 g__Gitt-GS-136	 s__uncultured_Caldilineaceae	0.9978347214916
7e5531ffef0ad476d68c134017475215	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Streptosporangiales	 f__Thermomonosporaceae	 g__Actinocorallia	 s__metagenome	0.990526156045057
313f7a92b2406f629d3ad3849abb3aec	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae			0.999969506945216
2f6c9716d085bc4df4e07ea7172d503d	d__Bacteria	 p__Chloroflexi	 c__KD4-96	 o__KD4-96	 f__KD4-96	 g__KD4-96		0.99995407897832
8fca52f395d561cd234719422771c21e	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__uncultured		0.978952501078819
57f824b7fc9a093e5ef7250aef7ba03a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Acidibacter		0.97732724988009
10b68d4b67efc1a983152a75d5b751d1	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pir4_lineage	 s__wastewater_metagenome	0.710050923253883
3959b286988db5ecbd588c8c8909be0e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__NS11-12_marine_group	 g__NS11-12_marine_group	 s__metagenome	0.881955098994821
0b003ad8f769b5f0a18e82ae55912668	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Subgroup_17	 f__Subgroup_17	 g__Subgroup_17		0.999999965860622
362269f3a417cac54dc10683382c6d64	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Acidobacteriaceae_(Subgroup_1)	 g__Acidipila		0.764890855115658
b60e8bf04a6ce187f1386dad92c7d32e	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Acidothermaceae	 g__Acidothermus	 s__Thermomonosporaceae_bacterium	0.988050914376799
8dc2ec2dae1a89d48c4f8f4d20ad7ea9	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Staphylococcales	 f__Staphylococcaceae	 g__Staphylococcus		0.99320900133588
2abdb9f512760ee1b8f5e90682faf385	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Frankiaceae	 g__Jatrophihabitans		0.999918381830826
851f9ad6a6da453cae151299f92a5b53	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__uncultured	 s__bacterium_enrichment	0.979231703406928
1af7a0a68a7c4826d6e1f82145dd91a0	d__Eukaryota	 p__Phragmoplastophyta	 c__Embryophyta	 o__Magnoliophyta	 f__Magnoliophyta	 g__Magnoliophyta	 s__Zea_mays	0.808107533019778
8c731a61719dcdb9345206df2131d8b2	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__uncultured		0.993279006674428
bc900e651dd0292aeafc60447b36d74d	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Xiphinematobacteraceae	 g__Candidatus_Xiphinematobacter	 s__uncultured_soil	0.998624343853733
1c1a5fb9b3ead069686c96e9e5ab70b7	d__Bacteria							0.999999841584383
23e129f3c7989fb9d6a6106079493d45	d__Bacteria	 p__Acidobacteriota	 c__Holophagae	 o__Subgroup_7	 f__Subgroup_7	 g__Subgroup_7	 s__uncultured_Acidobacteriaceae	0.87187633217638
f73c3cffaad0e8378f38c8c4267967b8	d__Bacteria	 p__Firmicutes	 c__Limnochordia	 o__Limnochordia	 f__Limnochordia	 g__Hydrogenispora	 s__Clostridium_sp.	0.821162463775033
5b059127145c559e4ee9f06964d5cc61	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Dongiales	 f__Dongiaceae	 g__Dongia		0.99997570021182
950419b0c3567cb89ebac0694c5e6bf3	d__Bacteria	 p__Chloroflexi	 c__AD3	 o__AD3	 f__AD3	 g__AD3	 s__uncultured_forest	0.919623861946433
39169d836dec943efa135daa7d5ba473	d__Bacteria	 p__Chloroflexi	 c__TK10	 o__TK10	 f__TK10	 g__TK10	 s__uncultured_Chloroflexus	0.997731397784005
3511b65f625ea1b9184e839687a4185a	d__Bacteria	 p__Desulfobacterota	 c__uncultured	 o__uncultured	 f__uncultured	 g__uncultured	 s__uncultured_Desulfuromonadales	0.752768678329056
788aacbb1428cd2a57e941fed52b09f9	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__11-24	 f__11-24	 g__11-24		0.970346387414173
c9af08cac75065531e1cdc6aed1dd65b	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter		0.998055750612698
7e5b41ed2026ab77274aeea266c629e7	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Planctomycetales	 f__Rubinisphaeraceae	 g__SH-PL14	 s__metagenome	0.892497647608594
9a4910f347451a20d7e7b0499a162be3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae			0.999997975155926
f1175ae010de4cccc6aae75437b76182	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__uncultured		0.999813498886154
d1fc3e4bfea407814d3e93334fa2a727	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter	 s__uncultured_Xiphinematobacteriaceae	0.806798607122836
401edb99da93fc4a0f3505b930660521	d__Eukaryota	 p__Phragmoplastophyta	 c__Embryophyta	 o__Magnoliophyta	 f__Magnoliophyta	 g__Magnoliophyta	 s__Zea_mays	0.787969702213759
fe285e2b9945372c1b140e67e8160a85	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__Thermoanaerobaculales	 f__Thermoanaerobaculaceae	 g__Subgroup_10	 s__uncultured_prokaryote	0.714376805158221
c8081d1bc0e0fcff1628ce8930358ee1	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales				0.999837086456375
f7996e11acee48c38720733053673a8b	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__ADurb.Bin063-1		0.983675672836764
904a556d58079ac015886f0c043a080d	d__Archaea	 p__Crenarchaeota	 c__Nitrososphaeria	 o__Nitrososphaerales	 f__Nitrososphaeraceae	 g__Nitrososphaeraceae	 s__uncultured_euryarchaeote	0.976419482089684
1cc0fcb752e8e48fe3858613a45b3109	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Polyangiales	 f__BIrii41	 g__BIrii41	 s__uncultured_proteobacterium	0.816662767957872
d9120161e3770dc0c992b56297a19e77	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__uncultured		0.97092847478779
191ad86bf43b337ced8e27476ca8474f	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__ADurb.Bin063-1		0.990349410914519
d236acd8d5e8035d539ed41bc7b63648	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.999999624500681
49bc852104717269d101b5eaa8b58931	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Xiphinematobacteraceae	 g__Candidatus_Xiphinematobacter	 s__uncultured_soil	0.995060836224928
c05af04dcdd1c2b1ccb89edb37b193a0	d__Bacteria	 p__Acidobacteriota	 c__Subgroup_5	 o__Subgroup_5	 f__Subgroup_5	 g__Subgroup_5	 s__uncultured_bacterium	0.932271019371234
67db70c944d59dab3be313e4083efa20	d__Bacteria	 p__Acidobacteriota	 c__Subgroup_5	 o__Subgroup_5	 f__Subgroup_5	 g__Subgroup_5	 s__uncultured_bacterium	0.992233608532576
f426d1008451b30d6260ebbfa3481fe9	d__Bacteria							0.998732586371041
08bcf086c258fddcd78f002012124436	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast		0.999999999952337
5709097c1b706e1909fce0b450dd9a38	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae			0.998663375831094
70d8ae9774c538e79e0d66bad25afbf4	d__Bacteria	 p__Chloroflexi	 c__Ktedonobacteria	 o__Ktedonobacterales	 f__Ktedonobacteraceae	 g__1959-1	 s__uncultured_Ktedobacteria	0.754704211349576
99e212470b8961dea8888ab6ce1d985a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Brevundimonas		0.999987817741883
344cfef9108d38f4386a92e064743f19	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus		0.999999999968537
af3af7bdaccf91d9bdb5227632c499d4	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pirellula		0.989077266933278
0a59edc116c454766ed62343f8c807ed	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Ardenticatenales	 f__uncultured	 g__uncultured		0.999990627102944
2002c8aba5f383c92abe2b3e5c138ea0	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Bryobacterales	 f__Bryobacteraceae	 g__Bryobacter		0.989811646867728
4644c45d0364aa5e6e2fbbb1faa7c929	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Elsterales	 f__uncultured	 g__uncultured		0.994590570498753
369b01a50eb0bcf500d758c85092f2b0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.999999847482212
7ea1f70b69dfa06c25214bda1f899841	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.999999843036405
af2200881c45f0449107f497e1f4a6b6	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__uncultured	 s__uncultured_Bacteroidetes	0.999688108055145
88bdfb1a6819b8801ad72fde019a872a	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__uncultured_bacterium	0.950443009341742
b8d47032625cba4470f0080fce9d73d2	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Lactobacillaceae	 g__Lactobacillus	 s__Lactobacillus_iners	0.998560474772377
18d9f0839bb08ea9622e72b14a360d82	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Blastocatellales	 f__Blastocatellaceae			0.999990855060629
2679b37331f7128455d12a3af53df324	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium		0.748120663606954
6771f631cf68161e9dde8e153a945f34	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Altererythrobacter		0.99583713539739
628545e5eb1729bfae0a0c28dffdbea7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Azospirillales	 f__Azospirillaceae	 g__Niveispirillum		0.998529454703919
9550077037fc7f0759b8bf4f26810197	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter		0.999811716496938
