"","V1","V2"
"SCH1-1-157",0.00997286510740803,-0.00121144513668842
"SCH1-1-162",0.00977056226127565,-0.00485136970959477
"SCH1-1-170",-0.0184498653347156,-0.000957902928968072
"SCH1-1-188",0.000715343395705806,-0.00110355334988787
"SCH1-1-207",0.00131346378163271,-0.00187845422364231
"SCH1-1-211",0.0143574483873215,-0.00882923198151148
"SCH1-1-23",0.00949553582842982,-0.00137463429621086
"SCH1-1-250",-0.286952090758963,0.00414206491254637
"SCH1-1-52",-0.00393322447505777,0.0052502046598026
"SCH1-1-54",-0.00994945140322491,-0.00239983793215626
"SCH1-1-73",0.00718212359319763,-0.000581983836326707
"SCH1-1-78",-0.0109286445849209,-0.00137154463377179
"SCH1-1-90",-0.00175224526776212,-0.00113253240806539
"SCH1-1-96",0.00313493861957387,-0.00110695857646246
"SCH1-2-272",0.0109766821800324,-0.00205783969518377
"SCH1-2-287",-0.000286420279607762,-0.0024455100945679
"SCH1-2-293",0.0133048922094894,-0.00496843960673856
"SCH1-2-298",-0.103798524630688,0.000461055638916694
"SCH1-2-300",0.00328793770497003,-0.00605061414733598
"SCH1-2-305",-0.156307378590265,-0.00208387043735533
"SCH1-2-328",0.00718212359319767,-0.000581983836326706
"SCH1-2-344",0.00322646938225799,-0.00124800823855206
"SCH1-2-345",0.00384466330640401,-0.000755712148716292
"SCH1-2-373",0.00217082837779752,-0.00270069323568825
"SCH1-2-396",-0.000471525024751811,-0.00328574331221093
"SCH1-2-418",0.00676521238825088,-0.00302772382675359
"SCH1-2-431",0.00793934825605197,-0.00104958991360833
"SCH1-2-459",-0.0217928891889627,-0.000792069534779777
"SCH1-2-460",0.00733584412371209,-0.0040763203095574
"SCH1-2-464",0.00785709058466504,-0.000896317265621942
"SCH1-2-471",-0.0832853044260012,-0.000723814168305695
"SCH1-2-480",0.00718212359319766,-0.000581983836326706
"SCH1-2-486",-0.149548228623424,-0.00124519604126719
