"","V1","V2"
"NEH1-1-89",0.236022771992291,-0.0401347699043706
"NEH1-2-210",0.127317944931154,0.244447707609
"NEH1-2-220",0.258981190116251,-0.00303153789938147
"NEH1-2-231",0.101884864187663,0.0493510889866748
"NEH1-2-233",0.0478965466916587,0.138767348227661
"NEH1-2-248",0.207968044901735,0.10919839615297
"NEH1-2-254",0.203831652024416,0.0699233792515446
"NEH1-2-279",0.228165167751174,-0.0111226118925421
"NEH1-2-288",0.187244542754837,0.111772111162088
"NEH1-2-300",0.121720250565106,0.163314640976761
"NEH1-2-314",0.329185617158258,0.0124479237042
"NEH1-2-346",0.193495657895468,0.110784525520292
"NEH1-2-347",0.0879509939972638,0.121193356346795
"NEH1-2-355",0.297430021964443,0.0290405873915821
"NEH1-2-372",0.10268741270306,0.0502732495306003
"NEH1-2-381",0.223023395479127,-0.0477348567697513
"NEH2-1-105",0.0949148496904725,0.0718397059083703
"NEH2-1-106",0.204612083925356,0.0799969357179606
"NEH2-1-120",0.294055057518022,0.0951264072243676
"NEH2-1-136",0.183920944431055,0.0996790099378739
"NEH2-1-167-1",0.179328013558657,0.0969516825124887
"NEH2-1-174-1",0.197617743259651,0.0097356234048303
"NEH2-1-18",0.290155313153673,0.0196925372162156
"NEH2-1-183-1",-0.116183786892643,0.22034149117126
"NEH2-1-198-1",0.00262113843964815,0.213117293673155
"NEH2-1-2",-0.02091200607379,0.254858088478457
"NEH2-1-27",0.20364890758181,0.0411696810256569
"NEH2-1-34",0.124612347465233,0.0990893497238303
"NEH2-1-42",0.274301096698806,0.0210157218863908
"NEH2-1-48",0.247164840398675,-0.00257911203397818
"NEH2-1-89",0.03898789213738,0.0278020266689229
"NEH2-1-93",0.138918248666863,0.0595865792596423
"NEH2-2-251",0.16302172049836,0.057202559457461
"NEH2-2-258",-0.0551941034064459,-0.221897525512189
"NEH2-2-261",-0.132887999275112,0.0623390009299378
"NEH2-2-266",0.0498554037727788,0.16129633934417
"NEH2-2-290",-0.120949379805949,-0.160544333584966
"NEH2-2-331",0.0905935077407873,0.00880997885802903
"NEH2-2-345",0.0986717898013164,0.00328718836647264
"NEH2-2-360",-0.0486913955552392,0.0155370154520071
"NEH2-2-369",0.104725182430837,0.0160652111415863
"NEH2-2-392",-0.0789723955143536,-0.0351722127820821
"NYH2-1-127",-0.146908927165817,-0.102737244862998
"NYH2-1-178",-0.00895949344476451,0.105638245969194
"NYH2-1-215",-0.00897942185283613,0.105571124312138
"NYH2-1-293",0.0349236959863692,-0.24283676897819
"NYH2-1-296",-0.207770050982104,0.28438207000631
"NYH2-2-411",-0.161253640931281,0.0465335082668702
"NYH2-2-429",-0.117508877014939,0.0394440527860687
"NYH2-2-479",-0.0491506879967776,-0.141545535912482
"NYH2-2-539",0.0470161370601905,0.147378648735727
"NYH2-2-622",-0.0878189547428365,0.191610492922713
"NYH2-2-657",-0.128152545077967,0.149365731133307
"NYH2-2-702",0.265040129929439,0.0501954088389305
"NYH2-2-705",0.221083284150309,0.209166283586061
"NYH2-2-713",0.130290768576378,0.0213184030897579
"NYH2-2-793",-0.16992380279309,-0.139964217140486
"NYH3-1-107",-0.194208053825683,0.0592714706976573
"NYH3-1-192",-0.286376233371236,0.0740927598311149
"NYH3-1-202",-0.140093483543192,0.0249779223357505
"NYH3-1-293",0.0113965145672707,0.0750715381939962
"NYH3-1-349",-0.183462191150041,0.0429291905204141
"NYH3-1-377",-0.0423109867558293,-0.168755852216068
"NYH3-1-379",-0.0500912751470607,0.0226487160758592
"NYH3-2-411",0.0258985456592725,0.075656452981022
"NYH3-2-616",0.032799483797799,-0.0486883755141523
"NYH3-2-705",-0.049311314225599,0.10076833589845
"NYH3-2-743",-0.0789087313217341,-0.0354604212061136
"NYH3-2-754",-0.286105195782969,0.0738687330130643
"OHH1-1-1",0.00721318992370345,0.25499772154347
"OHH1-1-118",-0.0295241051225064,0.146889018187033
"OHH1-1-12",0.276728304365355,-0.0157537016106361
"OHH1-1-171",-0.110084666094875,0.213769160840861
"OHH1-1-181",-0.186858325742288,-0.148770450892938
"OHH1-1-19",-0.0845304602470634,0.0432780033830756
"OHH1-1-226",0.0418206810643669,0.130650651726021
"OHH1-1-76",-0.147360892777388,0.21826262674614
"OHH1-1-78",-0.020825519342214,0.226226934193767
"OHH1-1-9",-0.126820082994696,0.152057700588617
"OHH1-2-252",0.115032981091075,-0.00368014029939896
"OHH1-2-308",0.0636515612291268,0.075570269270394
"OHH1-2-343",0.00736224712240292,0.254667436687864
"OHH1-2-370",-0.177913077619511,0.0565728675737422
"OHH1-2-389",0.112733797203386,0.0966510515812152
"OHH1-2-408",-0.0666802118848454,0.101664413513696
"OHH1-2-419",-0.0118397258707964,0.22053639977553
"OHH1-2-435",-0.251896358988571,0.255636689129407
"SCH1-1-107",0.0684246045198739,-0.0645941032356236
"SCH1-1-110",0.0876096040776753,-0.0398971158259989
"SCH1-1-115",-0.126078412909227,0.247305450725922
"SCH1-1-13",-0.062067240383471,0.122521229180648
"SCH1-1-156",-0.269802118337418,0.113729959407898
"SCH1-1-157",0.185337438929293,-0.0725698978789097
"SCH1-1-162",-0.05976569434822,0.105408271761005
"SCH1-1-170",-0.207850921953354,-0.13574385578726
"SCH1-1-188",-0.298683319894618,0.212006467831939
"SCH1-1-207",-0.209106477158481,-0.0705203599499281
"SCH1-1-211",-0.135630432323489,0.242491889584728
"SCH1-1-23",-0.296156054362275,0.259433144091513
"SCH1-1-250",-0.205378892627201,0.258834777512326
"SCH1-1-52",-0.323643541442215,0.0708002443938958
"SCH1-1-54",-0.265036959669856,0.115504593578261
"SCH1-1-73",-0.0868444217362455,0.259132489327845
"SCH1-1-78",-0.17364996458947,-0.130651834538811
"SCH1-1-90",0.165219771470523,-0.0872338347640684
"SCH1-1-96",-0.153654080164638,0.0425341491007348
"SCH1-2-272",-0.0289865489209228,-0.0541246904282295
"SCH1-2-287",-0.262670131346495,0.296413619186912
"SCH1-2-293",0.0298140829397277,-0.035809454625325
"SCH1-2-298",-0.303936505378836,0.0494855046041125
"SCH1-2-300",0.202019132347531,0.0103316957568939
"SCH1-2-305",-0.303032001282077,0.273324475208093
