"","V1","V2"
"MNH1-2-856",-0.056417426916202,-0.120160010923868
"MNH1-2-892",0.144087965013243,0.10988827832753
"MNH1-2-909",-0.0220848550674803,-0.096328204915071
"MNH1-2-919",0.10874201890617,-0.0813817900871792
"MNH1-2-959",0.105836451827934,-0.00699383293923666
"MNH1-2-992",-0.0782807900370142,0.0384814426494441
"MOH1-1-118",-0.257024261440019,0.139793681046575
"MOH1-1-149",-0.0968493542339715,-0.152274054809342
"MOH1-1-186",-0.220177326390406,-0.162148578277315
"MOH1-1-20",-0.251772215081429,0.231581592095686
"MOH1-1-206",-0.291061097425337,0.2841126064692
"MOH1-1-259",-0.292775015337428,0.141230686226561
"MOH1-1-268",0.0574184697727952,-0.20583612715693
"MOH1-1-277",-0.188314437548769,-0.0992680620795438
"MOH1-1-285",-0.106549209465567,0.0216813391473253
"MOH1-1-303",-0.161821912140466,-0.213593933219333
"MOH1-1-31",-0.00889824526746311,0.111585085477594
"MOH1-1-344",-0.205027216465092,-0.0711798305685109
"MOH1-1-357",-0.21067698900523,0.124759984332995
"MOH1-1-367",-0.150473642986693,-0.109949880907885
"MOH1-1-4",-0.214634148051413,-0.0128846131531516
"MOH1-1-58",-0.290842078687044,-0.0341687232334354
"MOH1-1-91",-0.227502565200249,0.28334895310736
"MOH1-1-98",-0.187120792276578,-0.105811952230573
"MOH1-2-1005",0.189314024884766,0.0839997727866558
"MOH1-2-1021",-0.142405688792477,-0.0312016208503852
"MOH1-2-1037",-0.130707692439456,0.104201589873839
"MOH1-2-1115",-0.0807103099541765,-0.119075020019265
"MOH1-2-1154",-0.115595911956055,-0.213066013986735
"MOH1-2-1188",-0.154688192375676,-0.0894039668902143
"MOH1-2-1197",-0.229172603162656,-0.0202272991918929
"MOH1-2-803",-0.151667482220298,0.0120428204506242
"MOH1-2-823",-0.0413156219950099,-0.236732949976122
"MOH1-2-886",-0.150471099404881,-0.0717087211173495
"NCH1-1-109",0.256960763844772,0.0193919699234184
"NCH1-1-138",0.292815485492882,-0.0160920468628375
"NCH1-1-150",-0.0356193190161482,-0.0751900064069895
"NCH1-1-155",0.313968987918888,0.14516908167216
"NCH1-1-171",0.00555497196797543,0.0864217885364292
"NCH1-1-198",0.237974742249804,0.0251736352966342
"NCH1-1-200",0.275213846507805,0.101160061755914
